"Code";"Text"
"B-WF-ABZ-*-IDZ-*";"Ich kann dir gerne einen Einblick geben, welche rechtlichen Schritte möglich wären, für eine umfassende Einschätzung müssten Sie allerdings die Rechtsberatung aufsuchen"
"B-WF-Mot-*-FVW-*";"Hast du konkrete Vorstellungen darüber, wie sich deine finanziellen Entscheidungen verbessern sollen?"
"B-WF-Mot-*-FVW-*";"Inwiefern möchtest du, dass sich deine Gewohnheiten im Umgang mit Stress durch unsere Beratung ändern?"
"B-WF-Mot-*-FVW-*";"Könntest du dir vorstellen, einen bestimmten Bereich in deinem beruflichen Verhalten zu nennen, den du gerne verbessern würdest?"
"B-WF-Mot-*-IAV-*";"Ich bin sicher, wir können zusammen herausfinden, wie Sie Ihre Geldsorgen überwinden können"
"B-WF-Mot-*-IAV-*";"Ich bin sicher, dass Sie die Beziehung zu Ihrem Kind verbessern können. Lassen Sie uns gemeinsam nach Wegen suchen, um mehr Verbundenheit aufzubauen"
"B-WF-Mot-*-IAV-*";"Nach dem, was Sie beschreiben, habe ich den Eindruck, dass sie gelassener mit den Wutanfällen ihrer Tochter umgehen können."
"B-WF-Mot-*-IAV-*";"Aus ihren Beschreibungen lese ich, dass es ihnen gelungen ist, sich abzulenken und weniger Sorgen zu machen."
"B-WF-Mot-*-IDW-*";"erstmal find ich es schön ,dass du dich bei uns gemeldet hast."
"B-WF-Mot-*-IDW-*";"danke für dein Vertrauen"
"B-WF-Mot-*-IDW-*";"ich möchte diese Gelegenheit einmal nutzen, um Ihnen allen für Ihre sehr engagierten Beiträge (nicht nur in diesem Fall und Forum) zu danken"
"B-WF-Mot-*-IDW-*";"Danke, dass du uns an deinen Gedanken und Gefühlen hast teilhaben lassen."
"B-WF-Mot-*-IDW-*";"Vielen Dank, dass du uns dein Vertrauen schenkst und uns von dir und deiner Situation erzählst."
"B-WF-Mot-*-IDW-*";"Vielen Dank, dass du uns so ausführlich an deinen Erinnerungen zum Verlust deiner Mutter teilhaben lässt."
"B-WF-Mot-*-IDW-*";"Ich möchte dir für deine Offenheit danken, mit der du uns über den Tod deines Papas schreibst."
"B-WF-Mot-*-IDW-*";"Ich möchte mich bei dir für deine offenen Worte und auch dafür bedanken, dass du deine Erfahrungen hier mit uns teilst, ich könnte mir vorstellen, dass auch das Aufschreiben der Reaktionen deiner Mitschüler, nicht ganz einfach gewesen sein könnte."
"B-WF-Mot-*-IEM-*";"Sie haben schon bewiesen, dass Sie schwierige Situationen meistern können. Versuchen Sie sich daran zu erinnern, wenn sie wieder in einer Situation sind, die erstmal schwierig ist."
"B-WF-Mot-*-IEM-*";"Auch wenn es manchmal schwer ist, haben Sie gezeigt, dass Sie mit Geldproblemen umgehen können."
"B-WF-Mot-*-IEM-*";"Sie haben bereits große Fortschritte gemacht. Vertrauen Sie darauf, dass Sie weiterhin positive Veränderungen in Ihrem Leben bewirken können."
"B-WF-Mot-*-IEM-*";"Sie haben gezeigt, dass Sie Veränderungen annehmen können. Vielleicht können Sie ihre Anpassungsfähigkeit als Eigenschaft sehen, die Ihnen hilft, auch in Zukunft mit neuen Herausforderungen umzugehen."
"B-WF-Mot-*-IEM-*";"Vielleicht hilft es ihnen, sich bei der nächsten Prüfungssituation, die Situationen vor Augen zu führen, wo sie in der Vergangenheit schon erfolgreich waren."
"B-WF-RA-*-FU-*";"Mein Eindruck ist, daß der Alltag Sie sehr viel Kraft kostet. Wer aus Ihrem Umfeld könnte sie unterstützen, damit Sie wieder Kraft schöpfen können?"
"B-WF-RA-*-FU-*";"Hast du vor Ort denn Ansprechpartner, die evtl. auch Deutsch verstehen und an die du dich wenden kannst?"
"B-WF-RA-*-FU-*";"Haben Sie in Ihrem Freundeskreis jemanden, dem Sie von Ihren finanziellen Sorgen erzählen können?"
"B-WF-RA-*-FU-*";"Gibt es in Ihrer Familie jemanden, der Sie bei den familiären Herausforderungen unterstützen kann?"
"B-WF-RA-*-FU-*";"Gibt es in Ihrem Umkreis jemanden, der Ihnen bei der Kinderbetreuung unter die Arme greifen könnte? Das könnte Ihnen etwas Raum für sich selbst verschaffen"
"B-WF-RA-*-FU-*";"Hast du Freunde oder Familie, die dir bei der Überwindung der Sucht zur Seite stehen könnten?"
"B-WF-RA-*-FP-*";"Welche konkreten Probleme belasten Ihre Familie gerade am meisten?"
"B-WF-RA-*-FP-*";"Welche konkreten Schwierigkeiten haben Sie beim Umgang mit sozialen Situationen? Gibt es bestimmte Beziehungen, die besonders belastend sind?"
"B-WF-RA-*-FP-*";"Kannst du mehr darüber erzählen, inwiefern die Nutzung von Social Media ein Problem für dich ist?"
"B-WF-RA-*-FP-*";"Inwiefern macht dir deine Selbstwahrnehmung aktuell zu schaffen?"
"B-WF-RA-*-FP-*";"Welche Probleme entstehen für dich dadurch, wenn er noch länger die Schule schwänzt?"
"B-WF-RA-*-ARP-*";"Du kannst dich aber erstmal an meine Kolleg_innen in bei dir vor Ort wenden. Die können dir bestimmt eine spezialisierte Sozialberatungsstelle empfehlen.Falls nicht, ist auch die Sozialberatung deines Studierendenwerks eine gute erste Anlaufstelle. Dort beraten in der Regel Sozialarbeiter_innen, die sich zumindest in Grundzügen mit der Thematik auskennen und dir ebenfalls weitere Beratungsstellen empfehlen können müssten."
"B-WF-RA-*-ARP-*";"Der Vater kann sich an das Jugendamt wenden, seine Situation schildern und dort um Hilfe bitten."
"B-WF-RA-*-ARP-*";"Sollten Sie durch die Anregungen hier nicht weiterkommen, rate ich Ihnen, sich an eine Beratungsstelle zu wenden und dort zu informieren, was Sie tun können"
"B-WF-RA-*-ARP-*";"Da solltest du in der Tat ärztlichen Rat einholen. Dein Hausarzt wäre da dein Ansprechpartner."
"B-WF-RA-*-ARP-*";"Dennoch schadet es nichts, zu wissen, wie es ""eigentlich"" geht und dann auch die passenden Entscheidungen zu treffen. Z.B. sich Unterstützung zu holen, wenn die eigene Einschätzung mit zu vielen Fragezeichen versehen ist"
"B-WF-RA-*-ARP-*";"Hilfreich könnte dabei ein neutraler Berater sein, der solche Gespräche gemeinsam mit Ihnen durchführt. Dazu könnten Sie sich als Eltern an eine Erziehungs- und Familienberatungsstelle wenden."
"B-WF-RA-*-ARP-*";"Um sich gesundheitlich zu stabilisieren, könnte auch eine Mutter-Kind-Kur sinnvoll sein."
"B-WF-RA-*-ARP-*";"Zum einen können Sie beim Jugendamt nachfragen, wo man Ihnen auch dabei helfen kann, wie Sie nach der Trennung weiter als Eltern gemeinsam für die Kinder da sein können, ferner könnten dort auch Unterhaltsfragen geklärt werden Ansonsten gibt es in Ihrer Nähe sicher eine Familienberatungsstelle, in der man mit Ihnen gemeinsam ein Konzept erstellen kann."
"B-WF-RA-*-ARP-*";"Das Jugendamt kann Ihnen auch die Adressen der Anlaufstellen nennen, bei denen Sie finanzielle Hilfen beantragen können. Gegebenenfalls kann Ihnen ein Unterhaltsvorschuss für die Kindner gewährt werden, falls der Vater nicht zahlen sollte. Bevor Sie eine Wohnung für sich und die Kinder mieten, sollten Sie sich beim Sozialamt informieren, welche finanzielle Unterstützung Ihnen von dort gewährt werden könnte"
"B-WF-RA-*-ARP-*";"Könntest du es dir vorstellen evtl. mit Unterstützung dich an die Schulpsychologische Stelle zu wenden? Oder zumindest an den Vertrauenslehrer."
"B-WF-RA-*-ARP-*";"Mein erster Tipp wäre, dass du dich an die psychosoziale Beratungsstelle/psychologische Beratungan deiner Hochschule zu wenden. Die Experten dort können dir in Krisenzeiten helfen."
"B-WF-RA-*-N-ARFa";"Es könnte hilfreich sein, mit einem nahen Familienangehörigen über Ihre aktuellen Herausforderungen zu sprechen."
"B-WF-RA-*-N-ARFa";"Vielleicht können Sie Ihre Schwester um Unterstützung bitten"
"B-WF-RA-*-N-ARFa";"Vielleicht könnten Sie Ihren Sohn in die Entscheidungen über Ihre beruflichen Veränderungen einbeziehen"
"B-WF-RA-*-N-ARFa";"Vielleicht können Sie Ihre Tochter in Ihre Pläne zur Stressbewältigung einbeziehen"
"B-WF-RA-*-N-ARFa";"Denken Sie darüber nach, mit Ihrem Cousin über die familiären Spannungen zu sprechen. Seine Perspektive könnte wertvolle Einblicke bieten"
"B-WF-RA-*-N-ARFa";"Es könnte hilfreich sein, mit Ihrer Schwägerin über Ihre beruflichen Herausforderungen zu sprechen."
"B-WF-RA-*-N-ARFa";"Möglicherweise könnte ihre Familie sie bei der Organisation des Umzugs unterstützen."
"B-WF-RA-*-N-ARFa";"Vielleicht könntest du deine Eltern bitten einmal in der Woche auf dein Kind aufzupassen."
"B-WF-RA-*-N-ARFr";"Vielleicht hilft da vorher echt ein Gespräch mit deinen Freunden und du erklärst ihnen die Lage und deine Gefühle."
"B-WF-RA-*-N-ARFr";"Vielleicht könnten Sie einen Ihrer Freunde bitten, Ihnen bei der Organisation von Freizeitaktivitäten zu helfen, um gemeinsam für Ablenkung zu sorgen"
"B-WF-RA-*-N-ARFr";"Möglicherweise könnte Sie ein guter Freund dabei unterstützen"
"B-WF-RA-*-N-ARFr";"Denken Sie darüber nach, ob Sie einen Ihrer Freunde, der Sie gut kennt, um Rat bitten können"
"B-WF-RA-*-N-ARFr";"Vielleicht kannst du mit einem guten Freund darüber sprechen."
"B-WF-RA-*-N-ARFr";"Vielleicht könnte ihnen ihre gute Freundin helfen,"
"B-WF-HP-*-IFSE-*";"Die Pubertät läuft bei keinem Menschen gleich, allerdings das Endziel schon. Nur der Weg dorthin, der ist unterschiedlich. Bei dem einem fängt die Entwicklung früher an, bei den anderen etwas später"
"B-WF-HP-*-IFSE-*";"Es gibt hohe Erlass-Stufen bei einer Rückzahlung von größeren Beträgen. Ausführliche Informationen erteilt das Bundesverwaltungsamt"
"B-WF-HP-*-IFSE-*";"Mit deinem momentanen Körpergewicht bist du nach der international gültigen Tabelle des Body Mass Index (BMI) bei einem BMI von unter 21."
"B-WF-HP-*-IFSE-*";"wenn du an Feiertagen beschäftigt wirst, hast du Anspruch auf einen Ausgleich."
"B-WF-HP-*-IFSE-*";"Wer während der ersten vier Wochen der Ausbildung arbeitsunfähig erkrankt – und sei es am ersten Tag –, hat zunächst Anspruch auf Krankengeld. Dies regelt § 44 des fünften Sozialgesetzbuchs."
"B-WF-HP-*-IFSE-*";"Heute geht man davon aus, daß die Sauberkeitserziehung bis zum Alter von 5 Jahren Zeit hat."
"B-WF-HP-*-IFSE-*";"Es ist ganz normal, dass ein junger Mensch während der Pubertät beginnt, sexuelle Wünsche und Vorstellungen zu entwickeln"
"B-WF-HP-*-IFSE-*";"Erziehen besteht aus ""Geben und Nehmen"": wichtig sind klare und eindeutige Grenzen, aber auch die Bereitschaft und Fähigkeit die Grenzen der Kinder zu akzeptieren und Liebe zu geben."
"B-WF-HP-*-IFSE-*";"Aber erfahrungsgemäß machen Kinder gerade in diesem Alter große Entwicklungssprünge"
"B-WF-HP-*-IFSE-*";"Dort wo viele Menschen sind und sich begegnen ist logischerweise das Risiko größer sich anzustecken, denn das Virus ist nicht nur einfach da, sondern es lebt davon sich zu vermehren und möglichst viele Wirte zu finden. Und wenn eine gewisse Zahl von Menschen angesteckt sind, gerät das ganze ziemlich schnell außer Kontrolle, denn vorerkrankte Menschen sind dem Virus besonders ausgeliefert und können schlimme Komplikationen bis hin zum Tod erleiden."
"B-WF-HP-*-IFSE-*";"Kinder verkraften eine solche Trennung besser, wenn es den Eltern gelingt, auch weiterhin die gemeinsame Sorge um das Kind zu teilen und miteinander zu kooperieren. Oft ist es schwierig, dazu wieder in ein gutes und konstruktives Gespräch miteinander zu kommen."
"B-WF-HP-*-IFSE-*";"Das Sorgerecht wird Eltern übrigens nicht so leicht entzogen. Hierfür müssten massive Missstände vorliegen, die das Kindeswohl gefährden würden. Es grüßt Sie herzlich"
"B-WF-HP-*-IFSE-*";"Die Hochschulen legen ihre Kriterien, wen sie zu einem Studium zulassen und wen nicht, selbst fest."
"B-WF-HP-*-IFSE-*";"Wer vor oder während eines Dienstes einen Studienplatz in einem zulassungsbeschränkten Studiengang erhalten hat, diesen aber wegen des Dienstes nicht antreten konnte, hat nach seinem Dienst Anspruch auf den Platz. Hierfür musst du dich allerdings spätestens zum zweiten Vergabeverfahren nach Beendigung des Dienstes wieder form- und fristgerecht um einen Studienplatz bewerben und die erforderlichen Unterlagen und Nachweise beifügen. Dies gilt sowohl für bundesweit zulassungsbeschränkte Studiengänge, die von der Zentralstelle für die Vergabe von Studienplätzen (ZVS) vergeben werden, als auch für die direkt von den Hochschulen vergebenen Studiengänge."
"B-WF-HP-*-IFHE-*";"Mit anderen über eine schmerzhafte Erfahrung zu sprechen kann sehr hilfreich für die Verarbeitung sein (natürlich ist hier jeder Mensch anders)"
"B-WF-HP-*-IFHE-*";"Vielleicht hilft es ihm, wenn Sie ihm ein ganz deutliches Signal für die Gefahr geben, indem Sie in nicht von der Hand lassen."
"B-WF-HP-*-IFHE-*";"Du könntest z.B. sagen, dass du lieber einen Helm trägst als mit schweren Kopfverletzungen mal im Krankenhaus zu landen."
"B-WF-HP-*-IFHE-*";"Schaffen Sie sich zur Entlastung der Paarbeziehung kleine Freiräume, z.B. mit Hilfe von Großeltern oder Babysittern, die mal die Kinder übernehmen."
"B-WF-HP-*-IFHE-*";"Bevor Sie schnell wieder zusammen ziehen, sollten Sie vorher miteinander klären, welche Erwartungen jeder von Ihnen an den anderen hat."
"B-WF-HP-*-IFHE-*";"Wichtig ist, daß Sie keine Erwartungen und keinen Druck erzeugen, in aller Regel entscheidet das Kind selbst, wenn es keine Windel mehr möchte."
"B-WF-HP-*-IZ-*";"Wenn es Ihnen also nun wieder besser geht und Sie zu Ihren Kräften gefunden haben, so wird dies genau vom Kind ""bemerkt"" und steckt das Kind (im positiven!) an"
"B-WF-HP-*-IZ-*";"So können Sie dafür sorgen, dass ein positiver Kreislauf in Gang kommt und bleibt: er macht etwas gut, wird gelobt und dadurch steigt seine Motivation, das beim nächsten Mal auch wieder gut zu machen."
"B-WF-HP-*-IZ-*";"Jedoch glaube ich, dass es zukunftsperspektivisch auch wieder die Zeit geben wird, in welcher sich unser Alltag wieder mehr und mehr stabilisieren wird."
"B-WF-HP-*-IZ-*";"gehe ich davon aus, daß er das sicher bald wieder schafft."
"B-WF-HP-*-IZ-*";"Für Sie und für Ihr Kind wird das Zur-Ruhe-Kommen leichter, wenn Sie bestimmte Rituale erfinden, die sich jeden Tag wiederholen und an denen sich das Kind orientieren kann."
"B-WF-HP-*-IZ-*";"Es wird ganz sicher besonders werden."
"B-WF-HP-*-IZ-*";"Es ist also sehr wahrscheinlich, dass die Prüfung entsprechend deiner Wünsche ausfällt."
"B-WF-HP-*-IW-*";"Es ist wichtig, dass Sie sich bewusst sind, wie Ihre Entscheidungen sich auf Ihre emotionale Stabilität auswirken könnten"
"B-WF-HP-*-IW-*";"Bitte bedenken Sie, dass zu schnelle Veränderungen in Ihrem Lebensstil negative Auswirkungen auf Ihr Wohlbefinden haben könnten"
"B-WF-HP-*-IW-*";"Seien Sie achtsam bei der Auswahl von Selbsthilfebüchern oder Ressourcen im Internet, um sicherzustellen, dass sie qualitativ und professionell sind"
"B-WF-HP-*-IW-*";"Ich empfehle, nicht übermäßig von bestimmten Medikamenten Gebrauch zu machen, ohne vorher Rücksprache mit einem Arzt zu halten"
"B-WF-HP-*-IW-*";"Es ist ratsam, vorsichtig zu sein, wenn Sie Informationen über Ihre psychische Gesundheit in sozialen Medien teilen"
"B-WF-HP-*-IW-*";"Seien Sie vorsichtig bei der Auswahl von Online-Selbsttests, da diese nicht immer genaue oder zuverlässige Ergebnisse liefern könne"
"B-WF-HP-*-IW-*";"Denken Sie daran, dass nicht alle Ratschläge oder Informationen aus Ihrem sozialen Umfeld für Ihre spezifische Situation geeignet sind"
"B-WF-HP-*-IW-*";"Es wäre klug, alle Behandlungsentscheidungen mit einem qualifizierten Fachmann zu besprechen, um mögliche Risiken zu minimieren"
"B-WF-HP-*-IW-*";"Denken Sie daran, dass jede Veränderung in Ihrer Lebensweise schrittweise und gut durchdacht sein sollte, um Überforderung zu vermeiden"
"B-WF-HP-*-IB-*";"deine stimmungsschwankungen sind auch ""normal"", das gehört dabei wenn man liebeskummer hat, aber das wird mit der zeit immer weniger und deine stimmung wird wieder mehr richtung positiv gehen. aber alles das brauch seine zeit!!"
"B-WF-HP-*-IB-*";"das hört sich für mich so an, als sei Ihr Sohn einfach noch nicht so weit, was übrigens durchaus öfter vorkommt bei Dreijährigen."
"B-WF-HP-*-IB-*";"Zunächst mal zu Ihrer Entlastung: Es kommt häufig vor, dass kleine Kinder ihr Schlafverhalten ändern."
"B-WF-HP-*-IB-*";"Erst mal kann ich dich beruhigen. Dein Freund ist nicht der Einzige, der dieses Problem hat. Viele Männer haben ""es"" in der Jugend, was sich aber mit zunehmendem Alter und sexueller Erfahrung quasi von selbst erledigt."
"B-WF-HP-*-IB-*";"Du bist nicht allein damit!"
"B-WF-HP-*-PS-IR";"Vielleicht wäre es da nützlich und nötig erst einmal was für Ihre innere Ruhe und Gelassenheit zu tun, denn sonst können Sie sicherlich nicht gut mit dieser durchaus schwierigen Situation umgehen können!"
"B-WF-HP-*-PS-IR";"Was die Sozialkontakte betrifft, so würde ich mich an Ihrer Stelle an eine Frühförderstelle wenden, wenn es um eine therapeutische Intervention handeln soll."
"B-WF-HP-*-PS-IR";"Meiner Meinung nach ist es eine gute Idee, bald einen Termin für die U7 zu machen und dann gemeinsam mit dem Arzt, der Ärztin zu überlegen, ob eine Frühförderstelle eine hilfreiche Maßnahme wäre."
"B-WF-HP-*-PS-IR";"Versuch mal in der Geschäftsstelle des zuständigen Gerichts zu erfragen, wo und wie du den Besuchsantrag stellen musst."
"B-WF-HP-*-PS-IR";"Du kannst nur versuchen das Beste daraus zu machen, kümmere dich intensiv um deinen Sohn, backt Plätzchen, schreibt zusammen Briefe an Papa, besucht einen Weihnachtsmarkt... Und vergesse bei allem dich selber nicht."
"B-WF-HP-*-PS-IR";"Ist aber auch kein Problem, versuch doch mal das Gefühl so wie es ist stehen zu lassen und nicht so viel darüber nach zu denken."
"B-WF-HP-*-PS-IR";"Mein Tipp: Sprich mit der zuständigen Kammer (siehe Stempel auf deinem Ausbildungsvertrag)"
"B-WF-HP-*-PS-IR";"Was deine heftigen Emotionen angeht, möchte ich dir erst einmal raten, dich möglichst praktisch zu beschäftigen. Sei es, dass du Sport treibst, den Haushalt komplett auf Vordermann bringst oder etwas anderes."
"B-WF-HP-*-PS-IBD";"Ich denke nicht, dass sofern dies überhaupt damit zu tun hat das Begreifen des Sterbens das Problem ist"
"B-WF-HP-*-PS-IBD";"Sollte es Probleme geben, kann ich dir empfehlen, dich noch einmal an die Rechtsschutzstelle deiner Gewerkschaft zu wenden."
"B-WF-HP-*-PS-IBD";"ich würde an deiner stelle mal zu deiner gewerkschaft verdi gehen und dich dort vor ort beraten lassen was du machen kannst."
"B-WF-HP-*-PS-IBD";"Wenn du weißt, dass sie dich und die Beziehung unterstützen würden, wäre finde ich, wäre das doch schon mal ein großer Halt und eine große Hilfe."
"B-WF-HP-*-PS-IBD";"Ich denke, nur Klarheit bringt dich da nach vorne, auch auf die Gefahr hin, dass du eine negative Antwort erhälst, aber dann weißt du woran du bei ihm bist"
"B-WF-HP-*-PS-IBD";"nun ich gehe durchaus davon aus, dass auch schon ein zweijähriges Kind ""etwas"" davon mitbekommt, wenn das Geschwister stirbt."
"B-WF-HP-*-PS-IBD";"Ich hätte allerdings die Befürchtung, dass wenn ""dein heißgeliebter Kaba ... wurde"" vergessen, vom Kind auch anders verstanden werden kann, nämlich ""aus Wut bekommst du ihn nicht"
"B-WF-HP-*-PS-IBD";"Ich finde es noch zu voreilig in diesem Alter zu beschließen, dass es ihr wegen dem Weinen bei der Mama etwas fehlt oder es ihr dort schlecht geht."
"B-WF-HP-*-PS-IBD";"heute möchte ich mal den Wecker loben. Egal ob Radiowecker, Reisewecker, tickender alter Wecker. Meiner Meinung nach kann der Kindern fast gar nicht früh genug geschenkt werden."
